training_completed,business_division,department,engagement_score,tenure,leadership_score,overtime,incidents,duration_elearning,time_in_title,delta_trainings_last_year,risk_of_leaving,leadership_score2,date,id
1,AM,HDO,3.0,10.0,5.1899558840902245,49.0,1.0,138.0,18.0,5.0,0.43907977230546397,-1.0019889375458715,2019-01-09,1073
1,AM,GHL,4.0,12.0,9.153964186702899,35.0,1.0,127.0,11.0,3.0,0.787655352138753,4.593010902113477,2019-01-29,1074
0,WM,HDO,4.0,11.0,6.318711419990496,25.0,1.0,206.0,11.0,3.0,0.7108311542648255,0.5911931549876266,2019-02-27,1075
1,IB,GLI,4.0,14.0,6.540863840437588,49.0,2.0,100.0,6.0,4.0,0.49559203148546127,0.9047502068137269,2019-02-01,1076
0,SB,ZEF,4.0,9.0,8.566594165326086,45.0,2.0,113.0,5.0,4.0,0.7216345267369922,3.7639674378861283,2019-01-13,1077
1,IB,AML,2.0,12.0,7.654079663569449,49.0,2.0,99.0,12.0,4.0,0.5519404389299813,2.4759987705021134,2019-01-04,1078
1,AM,ADC,4.0,11.0,7.806791190469533,40.0,0.0,167.0,13.0,1.0,0.8427811155825441,2.691543467509173,2019-01-22,1079
0,SB,ZEF,4.0,10.0,5.096161545756669,33.0,2.0,159.0,12.0,4.0,0.398256822330071,-1.1343749639806084,2019-03-18,1080
1,SB,ADC,3.0,9.0,7.912449045270548,28.0,2.0,125.0,8.0,5.0,0.6385312900976841,2.840674255222404,2019-01-04,1081
0,SB,GLI,3.0,9.0,5.959041428500552,52.0,1.0,119.0,11.0,5.0,0.5257311779334325,0.08353691637930316,2019-03-25,1082
0,WM,GLI,2.0,12.0,5.994571463985887,38.0,2.0,140.0,19.0,5.0,0.3746447317481681,0.13368578784168572,2019-03-04,1083
1,WM,NAP,3.0,14.0,5.821850521995751,34.0,1.0,118.0,7.0,3.0,0.4097776924841089,-0.11010119971424093,2019-01-28,1084
0,IB,GLI,4.0,10.0,5.53329388977732,46.0,2.0,182.0,9.0,3.0,0.49848186787078824,-0.5173844816212605,2019-02-15,1085
1,IB,POR,4.0,15.0,4.683996626104183,32.0,1.0,146.0,23.0,3.0,0.5855072350864898,-1.7161251731940803,2019-03-15,1086
1,IB,ADC,3.0,9.0,5.6229354793635276,65.0,1.0,78.0,21.0,5.0,0.38322524319970236,-0.39085985274218304,2019-03-18,1087
1,AM,GHL,3.0,8.0,6.441400384047143,36.0,2.0,105.0,11.0,5.0,0.5016527093740657,0.7643625032386078,2019-02-28,1088
1,IB,POR,4.0,7.0,5.755680224035926,19.0,1.0,72.0,18.0,5.0,0.4026854612070732,-0.203497272126959,2019-03-24,1089
1,SB,HDO,2.0,13.0,8.177678798760756,40.0,1.0,74.0,18.0,4.0,0.6597902507359223,3.215032812259868,2019-01-12,1090
1,SB,ADC,3.0,9.0,6.2662902709841735,50.0,1.0,97.0,17.0,6.0,0.6035393583066619,0.5172033199784967,2019-03-31,1091
1,AM,QHA,3.0,9.0,3.8976896612946232,48.0,1.0,113.0,19.0,6.0,0.36457277904966606,-2.8259582023360426,2019-02-19,1092
0,IB,AML,2.0,15.0,5.794234515113498,48.0,2.0,145.0,23.0,4.0,0.5286699401767602,-0.1490798148640613,2019-02-01,1093
0,AM,ABD,3.0,12.0,5.912692488512863,41.0,2.0,143.0,12.0,4.0,0.5202207152561272,0.01811770128114487,2019-02-26,1094
1,AM,ZEF,3.0,15.0,5.5499482833921405,41.0,1.0,89.0,16.0,4.0,0.5706580281386988,-0.49387763640523674,2019-01-13,1095
1,SB,ABD,3.0,12.0,6.634399713246918,22.0,2.0,79.0,22.0,5.0,0.5183520427572074,1.0367714220633686,2019-01-07,1096
1,IB,QHA,3.0,9.0,7.606346175786818,46.0,1.0,111.0,18.0,5.0,0.7180133502333632,2.4086253353066907,2019-03-11,1097
1,IB,GLI,4.0,10.0,5.7425299691154095,37.0,1.0,103.0,13.0,3.0,0.43948104528975457,-0.22205820049920133,2019-01-25,1098
1,WM,NAP,3.0,8.0,4.381455708705236,50.0,1.0,75.0,15.0,6.0,0.3773993922877932,-2.143146575551344,2019-02-21,1099
0,AM,AML,3.0,10.0,6.270285548555927,13.0,1.0,174.0,13.0,3.0,0.5915983470373458,0.5228424548306168,2019-02-07,1100
1,WM,POR,3.0,12.0,6.202401762214603,53.0,2.0,97.0,12.0,5.0,0.5378471197382572,0.4270278791031019,2019-02-17,1101
0,AM,HDO,2.0,14.0,3.6164159205488007,27.0,2.0,187.0,13.0,5.0,0.5241485253063416,-3.2229620464844073,2019-01-18,1102
0,WM,QHA,3.0,14.0,3.63221952842198,62.0,1.0,176.0,21.0,4.0,0.4738422399324334,-3.200656042872306,2019-01-13,1103
1,SB,GLI,4.0,12.0,4.269118713888406,19.0,1.0,91.0,22.0,5.0,0.374291037259416,-2.301704635980662,2019-03-16,1104
1,IB,GLI,3.0,9.0,6.53923039536878,30.0,1.0,94.0,18.0,5.0,0.5983350376405807,0.9024446806391101,2019-02-15,1105
1,WM,HDO,4.0,11.0,5.835784811429666,59.0,1.0,68.0,17.0,5.0,0.45678714876492144,-0.09043364576458324,2019-02-01,1106
1,IB,HDO,4.0,8.0,4.221499742685446,43.0,1.0,145.0,18.0,6.0,0.46094180975978144,-2.368916436740439,2019-02-09,1107
0,WM,GLI,2.0,12.0,4.706897385711509,54.0,2.0,154.0,13.0,5.0,0.4386996563171759,-1.683801894192214,2019-03-27,1108
1,WM,ABD,3.0,9.0,6.630882718204695,38.0,1.0,60.0,16.0,5.0,0.520962624065877,1.0318073591262804,2019-02-07,1109
1,IB,GLI,3.0,10.0,5.619112622618738,19.0,1.0,95.0,13.0,5.0,0.5322788810013318,-0.3962556242041262,2019-01-12,1110
1,WM,GLI,4.0,11.0,6.6601456206086365,24.0,2.0,128.0,5.0,3.0,0.4912586404185616,1.073110485093525,2019-02-23,1111
1,AM,ZEF,4.0,10.0,4.21849027685872,65.0,2.0,126.0,8.0,5.0,0.352440832895542,-2.3731641475252245,2019-01-16,1112
1,AM,ADC,3.0,10.0,7.217045336553814,62.0,1.0,106.0,17.0,4.0,0.7768664391854219,1.859146634252431,2019-01-28,1113
1,WM,NAP,3.0,12.0,5.411796642834583,41.0,1.0,114.0,13.0,5.0,0.6101800119196068,-0.6888717806553268,2019-03-11,1114
0,WM,NAP,3.0,6.0,6.24726281322653,33.0,1.0,131.0,12.0,5.0,0.5241930741419784,0.49034701318595664,2019-01-26,1115
1,WM,NAP,3.0,12.0,3.590783619477349,37.0,2.0,117.0,21.0,5.0,0.2393558973240325,-3.2591407599069666,2019-03-07,1116
1,SB,POR,2.0,8.0,7.091155474549252,75.0,1.0,61.0,16.0,6.0,0.5252026066757821,1.6814593783337157,2019-03-10,1117
1,IB,GHL,3.0,11.0,6.421173228481254,27.0,2.0,87.0,9.0,5.0,0.5329131533008908,0.7358128828774885,2019-01-18,1118
1,AM,HDO,3.0,7.0,4.4988801664348115,40.0,1.0,81.0,13.0,7.0,0.40816182009927904,-1.977407815181937,2019-02-25,1119
1,WM,QHA,4.0,8.0,4.9701377760161645,53.0,2.0,124.0,23.0,6.0,0.44708507495050215,-1.3122512239840631,2019-03-01,1120
1,SB,ADC,3.0,14.0,7.327619867647202,50.0,1.0,116.0,11.0,2.0,0.6671016192207213,2.0152170651166026,2019-03-21,1121
1,AM,AML,3.0,9.0,5.213099908823877,53.0,1.0,103.0,18.0,6.0,0.4585873219498874,-0.9693223019617547,2019-03-21,1122
1,AM,ADC,4.0,12.0,6.522955509859037,29.0,1.0,106.0,8.0,3.0,0.5112719531686781,0.8794734921687242,2019-03-01,1123
0,WM,ZEF,2.0,11.0,3.9620693084499,39.0,1.0,165.0,14.0,5.0,0.5259997658564467,-2.7350895441463803,2019-02-17,1124
1,IB,ABD,3.0,8.0,5.884796138180117,43.0,1.0,73.0,14.0,6.0,0.495367256439638,-0.021256604654570577,2019-02-10,1125
1,SB,POR,3.0,8.0,6.143942128952555,44.0,1.0,76.0,18.0,6.0,0.41056817835095394,0.3445150250023371,2019-02-24,1126
1,WM,POR,4.0,13.0,5.948650461403959,59.0,1.0,144.0,8.0,1.0,0.5386963736481972,0.06887058502953747,2019-02-21,1127
1,WM,ADC,4.0,11.0,4.615125268917426,62.0,1.0,123.0,25.0,5.0,0.41800885168364477,-1.813333655871338,2019-03-20,1128
1,IB,ABD,4.0,10.0,6.978524702422644,54.0,1.0,106.0,11.0,4.0,0.6357931430241317,1.5224866658967258,2019-03-26,1129
1,WM,AML,2.0,8.0,6.497123205860205,48.0,2.0,102.0,15.0,6.0,0.5595232755409353,0.8430124845981208,2019-02-14,1130
1,AM,GHL,2.0,13.0,7.730597332551048,26.0,2.0,133.0,19.0,4.0,0.7581617464624668,2.583999640581268,2019-01-01,1131
0,IB,AML,3.0,11.0,4.072152648501486,57.0,2.0,137.0,10.0,5.0,0.33530639858289546,-2.579712404917928,2019-03-09,1132
1,AM,GHL,3.0,8.0,4.7590839929078435,26.0,1.0,106.0,15.0,6.0,0.41533606655642974,-1.6101431032397797,2019-03-10,1133
0,AM,ABD,3.0,12.0,5.3756154988355025,70.0,2.0,144.0,20.0,4.0,0.4555639871688757,-0.73993965928215,2019-03-08,1134
1,WM,GLI,4.0,11.0,4.322968082795833,45.0,1.0,137.0,18.0,4.0,0.5747339439836012,-2.225698939876485,2019-03-19,1135
1,IB,GHL,3.0,15.0,4.573358514719224,46.0,1.0,133.0,16.0,3.0,0.5769897381581695,-1.8722853444659373,2019-02-14,1136
1,IB,HDO,4.0,12.0,6.7732089184282325,54.0,1.0,101.0,11.0,3.0,0.5943530460857757,1.2326936859549,2019-01-02,1137
1,AM,GHL,4.0,10.0,6.685939096396472,46.0,1.0,139.0,12.0,4.0,0.6514805149985589,1.1095166885825756,2019-03-30,1138
0,AM,GLI,3.0,11.0,3.4745923933373106,24.0,1.0,142.0,14.0,5.0,0.45029225099907627,-3.423138875449476,2019-02-19,1139
1,AM,ADC,3.0,11.0,5.913838841540049,36.0,1.0,122.0,17.0,4.0,0.6562504647558989,0.01973572135417867,2019-03-29,1140
0,AM,AML,4.0,6.0,5.0247158520620845,46.0,1.0,205.0,14.0,2.0,0.48504525613968313,-1.2352169941302633,2019-03-11,1141
1,AM,GLI,4.0,13.0,6.387928994897404,26.0,2.0,83.0,1.0,4.0,0.4840380166050338,0.6888903066940222,2019-01-14,1142
1,AM,HDO,3.0,10.0,3.9205906919643296,54.0,1.0,124.0,17.0,5.0,0.3690851158131955,-2.7936345407431573,2019-02-02,1143
1,WM,AML,3.0,13.0,7.466898914903726,37.0,1.0,94.0,8.0,4.0,0.7117397405941216,2.2118024876432276,2019-03-07,1144
1,SB,ZEF,4.0,10.0,6.342732001736743,18.0,1.0,119.0,17.0,4.0,0.5396834602832439,0.6250970070381365,2019-03-25,1145
1,AM,GHL,3.0,10.0,5.209324905212416,19.0,1.0,99.0,16.0,5.0,0.5079776977273989,-0.974650531114786,2019-01-09,1146
1,SB,ABD,2.0,15.0,6.0847448495562,47.0,1.0,85.0,11.0,4.0,0.5078224023044042,0.260961020205582,2019-03-05,1147
1,IB,ZEF,3.0,11.0,7.0718676891094585,26.0,2.0,92.0,7.0,6.0,0.6517861814972948,1.654235632013128,2019-02-22,1148
1,AM,ZEF,3.0,7.0,5.764192995935747,49.0,2.0,98.0,15.0,6.0,0.4422506233023289,-0.19148191953974036,2019-01-31,1149
1,SB,POR,3.0,10.0,4.705271692725825,51.0,1.0,99.0,19.0,5.0,0.38028957423601834,-1.6860964786884787,2019-03-30,1150
1,IB,HDO,4.0,13.0,4.745965163144702,43.0,1.0,78.0,15.0,4.0,0.4659643869110192,-1.628659676571102,2019-03-04,1151
1,AM,HDO,2.0,13.0,7.127244272118615,27.0,1.0,100.0,17.0,4.0,0.7590433402396712,1.732396914584836,2019-02-15,1152
1,SB,QHA,4.0,10.0,6.1487480733887026,39.0,2.0,129.0,7.0,4.0,0.459350131114452,0.3512983756658409,2019-03-07,1153
0,AM,ABD,2.0,17.0,4.985294300937081,30.0,2.0,157.0,20.0,5.0,0.4499983608381658,-1.2908585456573234,2019-01-10,1154
1,AM,AML,3.0,15.0,6.784224387486404,52.0,1.0,73.0,11.0,4.0,0.6376308097267179,1.248241470648898,2019-02-02,1155
1,SB,ADC,4.0,10.0,6.817730202714811,48.0,1.0,153.0,9.0,3.0,0.6106617340382767,1.2955332562657544,2019-01-21,1156
1,AM,GLI,4.0,9.0,6.96198893737492,37.0,2.0,163.0,12.0,3.0,0.5089758878079825,1.4991472589813346,2019-01-11,1157
1,SB,ZEF,2.0,10.0,6.191453464436053,35.0,2.0,137.0,11.0,5.0,0.5203547224702845,0.41157490331716484,2019-02-20,1158
1,IB,POR,4.0,10.0,3.8034963127058505,34.0,1.0,136.0,15.0,4.0,0.44744354202811293,-2.958907411827812,2019-03-31,1159
0,SB,GHL,4.0,7.0,7.102157780831312,56.0,2.0,169.0,7.0,4.0,0.6517880824861277,1.696988584426304,2019-03-20,1160
0,AM,ABD,3.0,7.0,6.666474865312887,52.0,2.0,96.0,9.0,5.0,0.49610524561999103,1.0820438980437723,2019-02-20,1161
1,SB,POR,3.0,13.0,5.038898980106421,34.0,1.0,74.0,8.0,4.0,0.512713487496055,-1.2151982169037807,2019-01-26,1162
1,SB,GHL,4.0,10.0,5.896027404528251,33.0,2.0,123.0,5.0,3.0,0.4444390022757713,-0.005404232858184255,2019-03-10,1163
1,SB,GLI,4.0,14.0,7.165104509075493,38.0,1.0,67.0,15.0,2.0,0.518370253899861,1.7858347491028879,2019-02-06,1164
1,IB,NAP,3.0,8.0,7.088929704477681,31.0,1.0,118.0,14.0,5.0,0.7434731425544805,1.6783178149859908,2019-03-21,1165
1,AM,ZEF,4.0,10.0,7.174096824671455,49.0,1.0,118.0,15.0,4.0,0.6524835869471783,1.798526953678851,2019-01-03,1166
0,SB,ZEF,3.0,8.0,5.489055851388784,33.0,2.0,154.0,14.0,6.0,0.5232523205434882,-0.5798242644863889,2019-03-15,1167
0,AM,ZEF,3.0,14.0,3.023823555766735,37.0,2.0,128.0,17.0,6.0,0.3006733238856325,-4.0593765877339125,2019-02-19,1168
1,WM,POR,3.0,14.0,4.972752125739596,21.0,1.0,5.0,12.0,5.0,0.28016004875224015,-1.3085611998552609,2019-02-10,1169
1,IB,QHA,4.0,12.0,4.974876184243714,26.0,1.0,84.0,17.0,4.0,0.4336183193898717,-1.3055631973076554,2019-01-02,1170
1,IB,ADC,4.0,8.0,7.514020359092815,37.0,1.0,123.0,17.0,4.0,0.6135015679801757,2.278312053858996,2019-01-16,1171
1,AM,GLI,3.0,10.0,6.451235710310771,41.0,2.0,72.0,10.0,6.0,0.5345511011460935,0.7782445752896983,2019-02-25,1172
1,IB,NAP,4.0,7.0,6.209866966139914,47.0,0.0,130.0,20.0,4.0,0.6647864944953262,0.43756464178788546,2019-03-22,1173
1,SB,GLI,3.0,9.0,5.718169758825847,57.0,1.0,128.0,17.0,5.0,0.5659403936425167,-0.2564414212846725,2019-01-29,1174
1,SB,AML,3.0,12.0,5.471109059101806,25.0,1.0,116.0,19.0,5.0,0.5563990592885829,-0.6051552659128621,2019-01-21,1175
0,AM,HDO,3.0,9.0,5.283636194724936,27.0,1.0,71.0,15.0,6.0,0.4148850441421546,-0.8697638555159,2019-01-28,1176
1,SB,AML,4.0,16.0,6.977359466131977,22.0,1.0,57.0,12.0,2.0,0.5710932443094517,1.5208419930399224,2019-02-18,1177
0,AM,ZEF,2.0,13.0,5.007263577356824,32.0,2.0,132.0,16.0,5.0,0.42224964789595215,-1.2598500086759863,2019-02-02,1178
1,AM,ABD,3.0,8.0,6.00995813060076,70.0,2.0,34.0,16.0,6.0,0.3380153407363805,0.15540329968099453,2019-03-30,1179
1,AM,ABD,3.0,10.0,5.7805388342369195,61.0,2.0,72.0,13.0,5.0,0.3666865687128742,-0.1684105847461479,2019-03-25,1180
1,IB,QHA,3.0,12.0,6.0898138541244915,12.0,1.0,66.0,10.0,4.0,0.41097042849924353,0.26811566711389756,2019-01-31,1181
1,AM,POR,4.0,15.0,3.971159885523632,52.0,1.0,146.0,22.0,3.0,0.5043987584580739,-2.722258648399664,2019-02-19,1182
1,WM,GHL,4.0,13.0,4.935521350738343,60.0,1.0,96.0,12.0,4.0,0.5729660674655936,-1.3611105802450831,2019-01-25,1183
1,AM,ADC,3.0,10.0,5.679611837317241,41.0,1.0,108.0,13.0,5.0,0.49450389684166035,-0.3108640027197471,2019-01-19,1184
1,SB,ZEF,3.0,9.0,5.899944184539311,54.0,2.0,83.0,18.0,6.0,0.4687849560095887,0.00012410660553752173,2019-01-15,1185
0,SB,GLI,3.0,9.0,4.848243223928874,43.0,2.0,136.0,15.0,5.0,0.36471843753871885,-1.484299299396579,2019-02-15,1186
1,SB,HDO,5.0,10.0,2.182552176881732,35.0,1.0,136.0,25.0,5.0,0.2465652446702476,-5.246789143572725,2019-01-29,1187
1,WM,GLI,4.0,7.0,7.622984642668396,26.0,2.0,157.0,10.0,4.0,0.6196880447232364,2.432109700733787,2019-02-28,1188
1,SB,NAP,3.0,11.0,6.604129094068352,52.0,1.0,108.0,9.0,4.0,0.6439178550952075,0.9940459541729918,2019-03-18,1189
1,SB,HDO,3.0,11.0,7.050159182238185,54.0,1.0,120.0,13.0,4.0,0.5741491106023803,1.6235951582320896,2019-03-12,1190
1,WM,ZEF,3.0,12.0,6.737605317241752,16.0,1.0,71.0,18.0,4.0,0.623639986753598,1.1824409801776794,2019-02-16,1191
1,IB,AML,3.0,11.0,6.160780544038422,36.0,2.0,56.0,12.0,6.0,0.3972057499165216,0.3682816073385675,2019-03-24,1192
0,IB,NAP,3.0,11.0,3.476436689818688,54.0,0.0,173.0,17.0,4.0,0.6194345418989462,-3.4205357430315164,2019-01-25,1193
1,IB,AML,3.0,14.0,4.564807490463787,39.0,2.0,128.0,24.0,5.0,0.4671567682689057,-1.8843546883435889,2019-03-09,1194
1,WM,GLI,4.0,11.0,5.809766116263603,64.0,1.0,150.0,15.0,3.0,0.4561223725856121,-0.12715773516326645,2019-03-25,1195
1,SB,ZEF,3.0,12.0,6.25051092988164,43.0,1.0,102.0,23.0,4.0,0.5342214544340588,0.49493156770178937,2019-03-11,1196
0,IB,ABD,4.0,12.0,3.5525370287377265,36.0,2.0,152.0,14.0,5.0,0.309943437158662,-3.3131239135029538,2019-03-10,1197
0,IB,QHA,3.0,9.0,3.504391793082084,34.0,1.0,158.0,15.0,5.0,0.3703860216028037,-3.381078510267076,2019-02-28,1198
1,IB,AML,4.0,10.0,2.253730650081322,31.0,2.0,143.0,21.0,5.0,0.19678725693000998,-5.1463242818123645,2019-01-21,1199
1,SB,AML,3.0,9.0,6.154127358782446,46.0,1.0,152.0,12.0,4.0,0.5250486849722672,0.35889096847035995,2019-01-05,1200
1,SB,ZEF,3.0,8.0,4.653984586350983,34.0,1.0,96.0,15.0,6.0,0.37494309005652476,-1.7584856691335895,2019-01-13,1201
1,WM,POR,4.0,5.0,4.80736126519033,37.0,1.0,115.0,15.0,6.0,0.4284344104201694,-1.5420021433680082,2019-02-23,1202
0,SB,ADC,2.0,14.0,5.396495401017254,47.0,2.0,119.0,14.0,5.0,0.5270529193889067,-0.7104687196572252,2019-03-24,1203
1,WM,AML,3.0,13.0,8.534293637707156,39.0,1.0,76.0,13.0,4.0,0.7698153206976269,3.7183768555632546,2019-01-25,1204
1,IB,ABD,3.0,14.0,7.157946966262222,30.0,1.0,109.0,14.0,4.0,0.8030824739371497,1.7757322347196034,2019-02-27,1205
1,IB,GHL,3.0,10.0,5.672209225722012,47.0,2.0,82.0,18.0,6.0,0.46383052648822143,-0.321312419455166,2019-01-06,1206
1,AM,GLI,3.0,8.0,5.37978363325077,47.0,1.0,92.0,23.0,5.0,0.31440146570173516,-0.7340565456242587,2019-03-15,1207
1,AM,ABD,4.0,11.0,4.342461674536889,64.0,1.0,146.0,12.0,4.0,0.6290164517833692,-2.1981847082353183,2019-03-18,1208
0,IB,NAP,2.0,12.0,6.832463528534736,31.0,2.0,130.0,19.0,6.0,0.6632214479673983,1.316328610187135,2019-01-28,1209
1,WM,GHL,4.0,10.0,7.025029467660864,36.0,1.0,154.0,10.0,3.0,0.6925160426464332,1.588125820557361,2019-02-10,1210
1,IB,GLI,3.0,8.0,7.584624048193458,40.0,1.0,77.0,15.0,5.0,0.609941222371462,2.377965636556361,2019-03-17,1211
1,AM,GHL,3.0,13.0,5.0145990512313015,47.0,1.0,130.0,17.0,5.0,0.5535480266145092,-1.2494963534819559,2019-03-06,1212
0,IB,QHA,3.0,11.0,3.387487236632129,42.0,2.0,152.0,13.0,7.0,0.46914583554216666,-3.54608345593327,2019-01-02,1213
1,IB,NAP,2.0,12.0,5.1957266672334015,49.0,1.0,61.0,12.0,7.0,0.5599240726536744,-0.9938437652112155,2019-03-01,1214
1,IB,AML,3.0,6.0,5.424026180401031,54.0,1.0,66.0,14.0,6.0,0.3945966400356093,-0.6716103988670288,2019-03-18,1215
1,AM,POR,4.0,10.0,4.522788689691028,32.0,2.0,91.0,8.0,5.0,0.2625419885143762,-1.9436621280962534,2019-02-09,1216
1,SB,POR,3.0,9.0,7.022262785674738,48.0,1.0,73.0,12.0,6.0,0.5858559993804112,1.5842207870440457,2019-01-21,1217
1,IB,ADC,4.0,11.0,5.3198945851240875,38.0,1.0,97.0,22.0,5.0,0.4698792467695404,-0.8185869474514419,2019-01-24,1218
0,AM,GHL,3.0,10.0,3.9991217970836592,34.0,1.0,143.0,18.0,4.0,0.3358780988746973,-2.6827918060643916,2019-02-24,1219
0,WM,GLI,4.0,7.0,8.553552666560368,38.0,2.0,120.0,3.0,4.0,0.779579112792508,3.7455600133973803,2019-03-28,1220
0,SB,GLI,3.0,11.0,4.525085234614262,43.0,1.0,161.0,16.0,5.0,0.48668379935809486,-1.9404206695784196,2019-01-29,1221
1,SB,ABD,4.0,11.0,4.823889613027303,43.0,1.0,126.0,23.0,4.0,0.4733411140413285,-1.5186732054753347,2019-02-21,1222
1,SB,NAP,4.0,11.0,6.653534595777236,56.0,1.0,113.0,11.0,2.0,0.5322721779164974,1.0637793535599975,2019-02-24,1223
0,WM,POR,3.0,11.0,4.443889088737237,27.0,2.0,161.0,15.0,5.0,0.38505827368255535,-2.0550249762504045,2019-03-22,1224
1,AM,ABD,3.0,8.0,5.49484234391968,36.0,1.0,109.0,11.0,5.0,0.46306153706560066,-0.5716569191351648,2019-02-23,1225
1,IB,ABD,3.0,3.0,6.445678830052192,50.0,1.0,26.0,8.0,7.0,0.37756416019794675,0.7704013161988283,2019-01-03,1226
1,AM,AML,4.0,11.0,5.957018438574323,33.0,2.0,138.0,17.0,4.0,0.587139656458325,0.08068156708414098,2019-01-14,1227
0,WM,GHL,5.0,5.0,4.839506736103681,37.0,1.0,149.0,11.0,4.0,0.37926297059789577,-1.496630415844776,2019-01-10,1228
1,IB,AML,4.0,9.0,4.367436908203155,39.0,1.0,105.0,22.0,6.0,0.4667302992205779,-2.162933412655006,2019-03-12,1229
0,SB,QHA,3.0,14.0,3.8559937890710367,36.0,2.0,149.0,16.0,5.0,0.3776209924464309,-2.8848098445618335,2019-01-18,1230
0,WM,HDO,3.0,5.0,7.673026197547703,55.0,1.0,113.0,19.0,6.0,0.6636830836268663,2.502740857419684,2019-01-02,1231
1,AM,ZEF,3.0,8.0,5.350301257212036,62.0,1.0,132.0,16.0,4.0,0.5302047722735079,-0.7756694476711012,2019-03-20,1232
1,WM,ADC,3.0,14.0,5.300222826548615,43.0,1.0,73.0,12.0,4.0,0.33481093327378675,-0.8463526526854694,2019-03-22,1233
1,AM,HDO,3.0,11.0,6.3146641189732,37.0,1.0,116.0,15.0,4.0,0.5661580236605462,0.5854805916390831,2019-03-12,1234
0,WM,QHA,4.0,13.0,4.035557719525594,38.0,2.0,196.0,11.0,4.0,0.41378226062336776,-2.631364320383774,2019-03-08,1235
1,WM,HDO,3.0,9.0,8.026369303409394,39.0,2.0,116.0,6.0,6.0,0.6824840379441156,3.001467012795769,2019-01-14,1236
0,AM,NAP,2.0,8.0,5.096549662548724,39.0,2.0,146.0,13.0,6.0,0.4550180500669407,-1.1338271565030391,2019-03-23,1237
1,WM,ABD,4.0,9.0,6.303834168120254,44.0,2.0,148.0,12.0,4.0,0.4045652155749896,0.570194656630872,2019-03-21,1238
0,WM,GHL,3.0,10.0,5.292541202798122,47.0,1.0,140.0,13.0,5.0,0.5295536727270993,-0.8571948811500275,2019-01-22,1239
0,WM,ABD,3.0,11.0,4.750764972224815,41.0,1.0,153.0,18.0,4.0,0.5201963892087914,-1.6218849856563715,2019-02-03,1240
1,IB,ADC,3.0,11.0,5.94971354010992,41.0,1.0,107.0,13.0,4.0,0.5913616372691082,0.07037106755513545,2019-01-25,1241
1,IB,AML,3.0,11.0,5.9768488679022855,43.0,2.0,89.0,19.0,6.0,0.5048806788631212,0.10867122816461827,2019-01-09,1242
0,AM,ADC,2.0,15.0,4.388658030772002,57.0,2.0,171.0,19.0,5.0,0.46776635008711703,-2.132980857487087,2019-03-21,1243
1,WM,GLI,3.0,8.0,5.617999956186045,29.0,1.0,95.0,13.0,6.0,0.44883129682249934,-0.39782609733063556,2019-01-16,1244
0,WM,ZEF,2.0,10.0,6.20485175766738,24.0,2.0,148.0,19.0,6.0,0.5832479183010459,0.4304859253832829,2019-01-11,1245
1,WM,ABD,4.0,9.0,5.079744361357357,60.0,1.0,83.0,17.0,6.0,0.4209783710072256,-1.1575470002301953,2019-01-31,1246
1,SB,POR,3.0,8.0,4.23106262403831,27.0,2.0,108.0,26.0,6.0,0.2887049350165972,-2.3554189070807032,2019-01-12,1247
1,IB,AML,3.0,11.0,3.707279164399006,44.0,1.0,132.0,25.0,5.0,0.3550628483803195,-3.094713113595504,2019-01-01,1248
0,WM,GLI,2.0,11.0,4.857435192012996,49.0,2.0,146.0,10.0,6.0,0.48429505135497664,-1.471325295300037,2019-01-05,1249
1,WM,HDO,3.0,11.0,7.263841682370905,39.0,1.0,110.0,10.0,4.0,0.6880761401017748,1.9251973403447213,2019-03-03,1250
1,AM,NAP,4.0,9.0,7.3128088235429605,15.0,2.0,209.0,3.0,3.0,0.698048607530324,1.9943120157165306,2019-01-02,1251
1,WM,HDO,3.0,11.0,4.314006376682141,55.0,1.0,149.0,19.0,4.0,0.48381303559872285,-2.2383479406962206,2019-02-05,1252
1,SB,AML,3.0,8.0,6.988013111778366,34.0,1.0,123.0,23.0,5.0,0.7247918058551924,1.5358790820500656,2019-03-10,1253
1,SB,ABD,3.0,10.0,5.097210890248147,47.0,1.0,110.0,20.0,4.0,0.380820448830625,-1.132893866613154,2019-03-07,1254
1,SB,ADC,3.0,10.0,5.42248539185162,63.0,1.0,79.0,13.0,5.0,0.4070610103930914,-0.6737851449898413,2019-01-04,1255
1,AM,HDO,3.0,9.0,5.130557285402806,45.0,1.0,88.0,20.0,6.0,0.4214235941861406,-1.0858270944722963,2019-01-08,1256
0,SB,ADC,3.0,11.0,4.2862886174627395,46.0,2.0,142.0,17.0,5.0,0.4053611825356847,-2.2774701741905474,2019-03-12,1257
1,WM,HDO,4.0,11.0,5.81928962835921,26.0,1.0,110.0,7.0,4.0,0.5855269374047097,-0.11371577324487125,2019-03-02,1258
0,SB,NAP,2.0,15.0,4.857206324169315,29.0,1.0,148.0,27.0,4.0,0.462984444427787,-1.4716483308365307,2019-01-22,1259
1,IB,POR,4.0,11.0,3.885005635567225,22.0,1.0,132.0,21.0,5.0,0.42584529328356296,-2.843861071475912,2019-01-04,1260
1,SB,GHL,3.0,12.0,5.856706928052521,48.0,1.0,68.0,15.0,4.0,0.4893644036001879,-0.06090312256334385,2019-03-15,1261
1,WM,NAP,4.0,11.0,4.912380920586613,26.0,1.0,99.0,14.0,3.0,0.45009703110266114,-1.3937721422562532,2019-03-26,1262
