"training_completed","business_division","department","engagement_score","tenure","leadership_score","overtime","incidents","duration_elearning","time_in_title","delta_trainings_last_year","risk_of_leaving","rating"
1,"WM","ABD",3,10,4.89772882613395,47,1,105,15,6,0.502634612368854,2
1,"SB","AML",3,10,5.93194987044102,35,1,55,15,5,0.419117039779283,2
1,"SB","HDO",3,12,6.23009109384888,42,2,83,10,5,0.476867199440072,2
1,"WM","ZEF",3,13,7.41875465188772,28,1,97,9,3,0.533788143091941,3
0,"AM","NAP",4,10,8.52174183444504,24,1,149,5,3,0.793570227167041,3
1,"AM","GHL",4,10,6.60522430118337,42,1,65,17,4,0.48774443139288,1
1,"AM","NAP",2,10,6.5991512666886,64,1,90,11,5,0.649547024058696,2
1,"IB","POR",3,14,7.84420504056561,57,1,156,7,3,0.793119882428722,1
0,"WM","ADC",3,12,5.061903708071,42,2,156,12,5,0.558505762066521,2
1,"AM","NAP",3,11,7.13718373943367,23,2,108,10,4,0.553929387095633,2
1,"WM","GHL",3,9,5.21920904286197,47,1,71,21,6,0.365001167574,1
0,"IB","ADC",3,12,5.39498684106134,37,2,126,12,5,0.509055360359147,3
1,"SB","ZEF",3,7,6.34524565613697,52,2,86,19,6,0.445756304712729,1
0,"IB","POR",2,12,5.046957097379,58,2,154,17,6,0.543886594871981,3
1,"AM","AML",3,8,5.21842449994878,25,1,82,20,6,0.323345693670784,3
1,"SB","AML",3,11,6.34161401846981,35,2,134,8,4,0.565586844700268,1
1,"AM","QHA",4,7,5.88639286253045,59,2,126,14,5,0.420361420326231,3
1,"SB","POR",3,8,4.84863130029358,41,1,144,16,5,0.602917529392371,1
1,"SB","POR",4,3,3.73768645427763,51,1,92,23,6,0.247913818501402,3
1,"IB","NAP",4,16,5.37604843249719,54,0,120,10,2,0.72250756505049,2
0,"IB","NAP",4,5,6.06355932767719,39,1,139,11,4,0.447604597608276,3
1,"WM","POR",3,8,5.93640544216207,55,2,118,20,5,0.455494423091967,2
1,"SB","GLI",3,12,7.20361810040558,40,1,135,13,3,0.77687889891204,3
1,"SB","ABD",3,12,3.79415516845783,32,1,110,24,4,0.261697375489403,3
1,"AM","GLI",3,9,5.62849422515167,41,1,73,17,5,0.477271844467458,1
1,"AM","NAP",3,10,4.06286014657743,42,1,145,18,4,0.415435224760434,3
1,"AM","ADC",4,9,6.62290468456066,52,1,83,13,3,0.445055758993306,2
0,"WM","NAP",3,12,4.78902677747459,25,2,156,12,5,0.476451882383742,2
0,"SB","ZEF",3,12,5.1573013662145,44,2,188,14,3,0.531843349958868,1
1,"SB","AML",3,11,8.81987103278004,41,1,190,11,2,0.802562977558925,2
1,"AM","AML",3,14,7.06663168589324,47,2,85,18,5,0.652202307332543,2
0,"IB","GHL",3,10,4.23927762142665,31,2,175,13,5,0.444084795134819,1
1,"WM","ADC",4,7,6.3999607865908,30,2,132,7,5,0.468723288461662,3
1,"AM","HDO",4,14,2.41493818903663,29,1,130,17,4,0.365710407334458,3
1,"AM","GLI",3,13,5.58981266020542,30,1,78,17,4,0.510809178517022,1
1,"IB","NAP",3,7,5.78519606969414,38,1,56,13,6,0.398661639016284,1
0,"SB","ADC",3,6,7.01782412099343,38,1,147,11,4,0.546711587190275,1
0,"AM","GHL",2,12,4.56827728696623,45,1,188,19,5,0.63736047697752,2
1,"IB","NAP",5,11,5.9747362984061,23,1,140,11,2,0.482716173672714,2
0,"WM","GLI",2,16,3.71754268534395,20,2,125,14,6,0.453842557094165,1
1,"IB","ABD",3,12,9.0183696969353,65,1,153,15,2,0.742145832374771,3
0,"IB","ADC",4,12,3.53115534004805,10,2,206,14,3,0.412161020204961,2
1,"AM","GLI",4,13,3.0361937451897,38,1,127,21,4,0.289285286585646,2
0,"IB","HDO",3,11,6.98500376230223,47,1,161,10,4,0.706429144834417,2
1,"AM","GHL",2,13,8.9015553771728,45,1,125,10,3,0.913125616866888,3
1,"WM","ABD",3,12,5.31366024968809,51,1,101,17,4,0.600104455118962,2
1,"AM","GLI",3,7,6.25031184982377,63,2,98,15,6,0.531831334997162,2
1,"SB","POR",3,14,5.46713022063232,41,2,98,26,5,0.513158020486057,1
0,"IB","NAP",2,9,4.69947529090619,49,2,158,21,5,0.297940397824632,2
1,"WM","AML",3,12,6.78406424774394,47,1,99,11,4,0.607650024918202,3
1,"WM","ABD",4,9,6.01302777848608,47,1,160,15,3,0.459410290944761,3
1,"IB","GHL",3,12,5.59643913531057,40,1,98,16,5,0.520522100459228,2
1,"WM","ABD",3,11,6.14125628243124,22,1,124,14,3,0.623981688452457,2
1,"WM","ABD",2,12,7.73928931992949,46,1,74,12,5,0.648789639140532,2
0,"AM","GLI",3,12,6.79391688331562,21,1,129,13,3,0.567626669489536,3
1,"WM","QHA",3,12,6.34515827041811,50,1,39,15,6,0.639031715072965,1
0,"SB","ZEF",3,6,5.73189147964485,27,1,151,26,5,0.458415640057848,2
0,"SB","NAP",4,10,5.4230659916651,44,1,204,10,3,0.583150888833643,1
0,"IB","ZEF",3,10,4.83252093364783,36,2,64,17,7,0.332799411273823,3
1,"AM","GLI",3,8,8.14389403219257,37,2,97,14,5,0.592649716400522,1
0,"IB","ABD",3,11,3.89634789571827,52,2,110,15,6,0.327682525266841,1
0,"AM","HDO",4,7,3.92605034605767,13,2,167,14,5,0.336801786986143,3
1,"SB","HDO",2,10,6.59475299967945,46,1,49,18,6,0.443792457027469,3
1,"WM","AML",3,9,8.88655093096466,34,2,115,3,5,0.639989072322871,3
0,"IB","QHA",3,13,3.66937317165949,48,1,174,15,4,0.46226140764512,2
0,"AM","POR",3,12,3.71039591530949,41,1,163,14,4,0.418105963665945,2
1,"AM","GHL",3,11,6.54437820231569,52,2,144,12,4,0.520545057893052,1
1,"WM","POR",3,10,5.79880175857428,19,1,113,15,5,0.571844067410022,1
1,"WM","ADC",3,14,6.81413547867484,46,1,118,16,4,0.764838902334589,1
1,"IB","AML",3,13,8.01347835407959,39,1,103,12,3,0.761833174430976,2
1,"AM","HDO",4,10,6.8158108848949,45,2,153,14,3,0.488022379865656,1
0,"IB","GHL",2,12,3.60411436159517,54,1,163,20,5,0.488330369646356,3
1,"WM","GLI",3,12,4.65818795222405,50,1,118,13,5,0.479153442152757,1
1,"SB","HDO",4,11,5.97770043017516,45,2,53,11,5,0.436123501995302,2
1,"IB","POR",3,9,5.05749060755833,42,1,87,17,5,0.487592081115904,2
0,"IB","POR",3,10,3.69132503249483,39,2,183,15,4,0.31746025385139,1
0,"SB","GHL",3,13,4.07188160865922,26,2,146,20,5,0.293415123845345,1
1,"WM","AML",4,9,6.9016800739444,19,1,76,18,4,0.467021144050019,1
1,"AM","HDO",4,9,5.95057397630845,33,1,133,12,3,0.358366773117449,3
1,"WM","GLI",2,11,7.10274339875813,61,1,95,18,6,0.765548444816578,1
1,"SB","GLI",3,9,5.48776560940241,34,1,68,17,6,0.511127293120833,2
1,"IB","ABD",3,12,5.28293750839645,29,1,115,18,5,0.511243894354246,3
1,"WM","ABD",3,11,4.99828651760037,31,1,113,16,4,0.521183788248351,1
1,"IB","ADC",3,10,7.18990947588789,31,2,94,8,5,0.655479776354733,3
1,"IB","GLI",4,13,4.82989211022876,38,1,80,11,4,0.383702633298855,3
0,"SB","ABD",3,11,5.07500226504438,29,2,145,14,4,0.337150794242041,2
0,"WM","GHL",3,17,4.19251327257325,60,1,163,20,3,0.607327026242001,2
1,"SB","QHA",3,13,6.28004867277877,48,1,95,13,5,0.623433846484361,2
1,"SB","GHL",3,15,7.27599207848187,40,1,101,10,2,0.642525164286651,2
1,"SB","GLI",2,9,6.49246382721562,25,1,151,12,5,0.706313032297317,1
1,"WM","GLI",3,8,6.06831823961294,55,2,83,13,7,0.544460621682792,1
1,"IB","ABD",3,8,6.7093602168829,33,1,93,14,6,0.609284584935031,2
0,"IB","ZEF",2,11,5.79943041050794,50,1,155,22,4,0.590059420502056,3
0,"WM","HDO",3,12,4.76609930831535,33,2,151,12,5,0.438351770722234,1
0,"WM","QHA",3,9,5.42420611895632,46,2,145,19,6,0.436369247156006,3
0,"SB","POR",3,8,3.88722101297716,64,1,184,16,5,0.42871621062784,1
0,"AM","ABD",3,9,4.51262208991651,42,2,161,17,5,0.403366823202571,2
1,"AM","GHL",3,8,7.1903456404675,49,1,105,18,4,0.631613799841649,3
1,"SB","GLI",2,13,5.84990828412431,46,1,40,14,6,0.531374772914705,1
1,"SB","GLI",3,10,6.42030544757513,36,2,73,4,6,0.413270631515233,1
1,"IB","QHA",4,7,5.58682324568667,37,1,92,16,6,0.52621272520253,3
0,"IB","NAP",3,4,6.10101891660679,36,2,137,11,6,0.490961475705878,3
1,"IB","QHA",4,10,5.55116468594346,39,2,130,8,4,0.36679491575642,1
1,"IB","ZEF",3,15,7.58314784609198,51,1,83,14,3,0.775910280720106,2
1,"AM","HDO",3,6,4.77626098899697,41,1,70,21,6,0.245126217439951,1
1,"IB","GHL",4,11,4.06332716217424,31,1,98,19,5,0.441508716422758,1
0,"WM","ABD",3,13,3.9745011593143,34,1,202,15,3,0.435585425965351,2
1,"IB","HDO",4,12,4.32854691286495,35,1,103,22,5,0.36437478581086,1
0,"SB","ABD",4,11,6.37531270104675,42,2,151,11,4,0.617234519081029,1
1,"WM","NAP",3,9,6.08217712967782,39,1,98,14,5,0.604275345117973,3
1,"WM","QHA",3,14,7.38466382995085,51,1,84,17,4,0.62198619577101,3
1,"IB","NAP",3,11,7.36590339658375,34,1,127,12,4,0.824771703678313,3
1,"SB","QHA",4,8,5.91445796837694,32,2,110,12,5,0.439192877687894,3
1,"IB","NAP",3,15,5.67478644887613,37,1,144,15,4,0.722102485384552,3
0,"AM","ADC",4,10,6.99346525180986,38,2,151,5,4,0.682386962914657,3
1,"IB","AML",4,10,6.92106739786182,39,1,126,9,3,0.614755890528289,1
1,"WM","ZEF",3,12,8.30938556891174,54,1,112,16,3,0.785439853091498,3
1,"WM","POR",2,12,6.68210782580974,50,2,160,12,4,0.641210182624529,2
1,"IB","GLI",3,6,6.6240940314082,39,1,95,10,6,0.572202050634796,3
1,"WM","ABD",3,9,9.52823437447221,70,2,119,12,5,0.871377498543424,2
1,"AM","ADC",4,14,6.11657695952448,44,0,24,15,3,0.524601058990404,2
1,"IB","ADC",4,8,5.93530062037469,20,2,162,13,3,0.389656448817617,2
1,"SB","ABD",3,11,7.19801191689559,31,2,98,9,5,0.623395564931057,1
1,"WM","AML",3,9,5.2975139761427,50,2,97,14,6,0.417201103931716,3
0,"WM","GLI",3,10,4.10386013396609,22,2,140,10,5,0.346508647158307,1
1,"AM","GHL",4,8,2.77880255274398,29,1,156,19,6,0.330725846811386,3
1,"WM","ABD",3,10,5.63913426434416,34,1,78,17,5,0.574633594717025,1
1,"WM","ADC",3,13,5.91133142777943,60,1,76,13,4,0.443357185567911,2
1,"AM","GLI",3,7,4.74953122507227,50,1,102,14,5,0.400338501608204,1
0,"WM","AML",4,11,6.2107727263149,36,2,109,10,4,0.555553911425663,3
1,"IB","ABD",2,12,8.63858109054886,33,2,94,9,5,0.872507587246997,1
1,"IB","ADC",5,11,6.21196856616575,46,1,102,17,2,0.463385056277527,1
1,"WM","AML",3,13,7.59525653918817,36,1,85,7,4,0.726981063238434,1
1,"AM","POR",4,10,7.38249228719389,57,1,113,12,3,0.578060638365979,3
1,"IB","QHA",3,6,4.0256915649019,45,1,100,16,6,0.333550195404466,2
1,"WM","NAP",3,10,4.887579468959,49,2,106,22,5,0.359256504467652,1
1,"AM","GHL",2,9,9.00409263757708,48,2,118,12,7,0.908710584881681,2
0,"IB","GLI",4,10,5.03440946515805,53,2,150,10,4,0.487466327519546,2
1,"AM","GLI",2,12,7.73562313649687,38,2,25,14,7,0.652862912411258,2
1,"SB","GHL",2,9,6.53418472192605,60,1,70,12,7,0.709820483297687,3
1,"WM","ZEF",2,10,7.63322658090536,25,2,59,21,6,0.554613622929323,1
1,"WM","NAP",3,8,6.78562697428589,35,1,108,17,4,0.624498448476577,1
0,"WM","GLI",3,7,5.82756322629378,46,1,119,11,5,0.557668298424287,2
1,"WM","GHL",3,8,7.05916547245184,19,1,141,19,4,0.653937193567693,2
1,"AM","ZEF",3,8,4.92119720638484,22,1,74,14,5,0.383936102614434,1
1,"SB","ABD",3,11,6.96746732457902,35,1,135,7,3,0.66835022187167,2
1,"IB","ADC",2,10,6.92104082259342,66,1,120,9,4,0.735394541610845,1
1,"SB","AML",4,8,4.27517731238036,49,1,114,20,6,0.383723174647475,3
1,"WM","GLI",3,12,6.08013442134207,38,1,125,12,5,0.719564214336953,2
0,"WM","ZEF",3,15,2.04943033961432,44,2,175,18,5,0.270110726737953,1
0,"SB","AML",3,17,2.90022930724706,52,2,217,17,5,0.554014430560972,3
1,"SB","ADC",3,10,6.57884048139685,52,1,161,12,3,0.616746438795203,1
0,"IB","ADC",3,11,4.03288376905926,53,2,177,12,5,0.447621137825198,3
0,"AM","ABD",2,9,5.16263421480536,34,1,151,14,5,0.548863445610603,2
1,"AM","GLI",3,10,8.2064132438303,47,1,164,13,3,0.705179424882255,3
1,"AM","HDO",3,6,7.31101470326676,41,1,57,17,7,0.582598547351256,1
1,"WM","NAP",3,6,6.82077225744082,42,1,78,12,6,0.526333710945428,2
1,"SB","GLI",4,10,4.6992094285932,52,1,137,15,4,0.542109027720391,3
1,"SB","NAP",4,9,6.35119601007676,42,1,110,10,4,0.499208494836785,2
1,"SB","GHL",3,9,5.70899640965396,60,1,71,19,5,0.457424467329461,3
1,"WM","HDO",2,8,5.75037289264908,48,1,84,10,6,0.54630251288546,2
0,"IB","NAP",3,7,4.32902969963928,45,1,152,16,5,0.460294945704654,2
1,"SB","ADC",3,14,5.40986682146296,56,1,136,10,2,0.43512699212203,1
1,"AM","ABD",2,12,6.09516929703792,46,2,52,8,6,0.374259172326694,3
1,"WM","NAP",3,11,7.03931716863916,49,2,113,10,4,0.534450683158224,1
0,"WM","GLI",2,13,4.95973958562121,56,2,131,12,6,0.382910774967612,2
1,"AM","GHL",3,13,6.93093220028834,30,1,69,13,5,0.623514445533411,3
1,"SB","GHL",3,15,3.7409285869369,39,1,117,11,3,0.533517567618096,1
1,"WM","GHL",3,13,6.16126106815214,10,1,86,8,4,0.55494587776658,3
1,"SB","POR",3,8,6.10152062538403,45,2,110,21,6,0.491822317628128,2
1,"AM","ADC",5,11,6.37700207637788,45,0,180,17,0,0.635645536831103,3
1,"IB","POR",3,12,7.22560419538237,20,1,98,13,4,0.637540075898668,3
1,"SB","GLI",3,8,6.60723055623875,40,1,31,16,6,0.379837964387898,1
1,"SB","GLI",3,14,6.25303669079984,18,2,123,8,4,0.574209597243115,3
1,"WM","ABD",4,9,6.3001034343849,43,1,154,17,2,0.527601771554183,2
1,"AM","GHL",3,15,6.53438759349898,40,1,96,16,3,0.662519227391679,1
1,"SB","HDO",3,7,5.84105805086544,29,1,77,13,6,0.556465570015525,1
1,"AM","ABD",3,8,6.58728008891426,39,1,99,18,5,0.634620931149988,3
1,"SB","QHA",2,12,8.64024682883265,47,1,79,13,4,0.725900993549429,1
0,"WM","GLI",3,9,6.47855918639083,35,1,121,11,5,0.586112278302174,1
0,"AM","ABD",3,9,5.19842686454246,40,2,102,12,6,0.422301225998838,3
0,"IB","ABD",3,11,5.55367157585674,31,2,90,12,6,0.448217522258315,3
1,"SB","HDO",3,12,6.22641082417933,47,1,65,15,5,0.483366351662639,1
1,"IB","HDO",5,4,6.27158987606211,44,2,69,20,6,0.322897137559335,2
0,"AM","ZEF",3,10,6.8625919012228,24,2,138,24,5,0.548649865515346,3
1,"AM","GHL",4,12,4.04026489229354,32,1,136,25,4,0.359186144457916,2
0,"IB","HDO",4,11,3.18555936558277,29,2,102,16,5,0.217255265385669,1
1,"AM","GLI",3,9,6.58456636138412,33,1,155,11,4,0.679252319824377,3
1,"WM","NAP",3,13,6.31125290737529,41,2,147,6,4,0.571440861994881,3
0,"AM","AML",3,10,3.82704688485677,32,1,159,17,5,0.390091353102143,3
1,"WM","ADC",3,12,6.40006649868377,27,1,99,14,3,0.424262129675312,3
0,"IB","POR",2,11,5.77268926084319,35,2,122,10,5,0.43163031504529,2
0,"IB","QHA",3,7,4.19991993555775,47,1,101,16,6,0.209696281612495,2
0,"IB","ADC",3,10,4.85542181159463,47,2,161,8,6,0.628727630532529,1
1,"IB","GHL",3,12,6.12860644128527,57,1,82,13,4,0.545475786278509,1
0,"IB","HDO",3,9,4.71261411805397,38,2,94,12,7,0.373075113065084,3
1,"IB","QHA",3,11,6.26567198552867,14,1,117,16,5,0.621317978996243,3
1,"WM","ADC",3,10,5.07741921468532,40,1,103,15,5,0.485256074042282,1
1,"AM","NAP",2,8,5.33139691792021,33,1,68,21,7,0.439973255425413,2
1,"WM","POR",3,13,5.21433415358929,44,1,80,15,4,0.521916636966786,1
1,"IB","ZEF",4,8,6.85326008246822,49,1,105,10,4,0.523658754017467,3
1,"WM","QHA",3,6,5.15180173388802,59,1,110,17,5,0.3518499772145,2
1,"AM","HDO",3,11,4.16814741613891,40,1,141,12,5,0.583618010064791,2
0,"IB","NAP",4,12,5.23263328103284,31,2,155,8,5,0.638826248220594,1
1,"WM","GHL",2,10,7.28732928121403,56,2,155,12,5,0.661577910272187,3
0,"IB","ABD",3,11,4.25918111307969,31,2,172,12,5,0.449942252706817,3
1,"IB","HDO",3,6,6.13612329823825,41,1,118,20,5,0.485963660627997,1
0,"IB","GLI",2,10,4.0984989081329,41,1,154,13,5,0.527794296866366,1
1,"WM","QHA",3,10,4.05754236092666,39,1,97,17,6,0.34127623939784,1
1,"AM","POR",3,8,5.16988026936597,52,2,88,17,6,0.393878998806652,1
1,"SB","GLI",3,12,5.53217034951469,21,1,94,13,5,0.527632560387902,2
0,"SB","GHL",3,11,8.07891939642422,34,2,117,7,4,0.648604554610849,2
1,"IB","GLI",3,12,7.60122006630172,35,1,94,9,3,0.573618844716108,2
0,"WM","GLI",3,10,7.33274521033664,24,2,76,10,5,0.517477347568453,2
0,"WM","ZEF",2,11,6.70274721661392,52,2,122,21,5,0.602741569423885,3
1,"AM","ABD",3,12,4.79931939572736,45,1,73,11,6,0.552884671367395,2
1,"IB","POR",3,14,5.78408236322369,62,1,127,15,4,0.668055586137836,2
1,"SB","ABD",3,16,6.86616476891073,60,1,99,8,2,0.688840496856508,3
1,"AM","AML",5,12,7.38843923454393,37,1,97,9,2,0.513621111672518,2
1,"IB","NAP",3,13,6.37335337220564,50,1,36,11,5,0.467570098070733,3
1,"SB","QHA",3,12,7.13100777326992,46,1,97,10,4,0.693670850302901,3
0,"IB","ADC",3,10,5.47210963220522,29,2,148,13,5,0.598143607338794,1
1,"IB","POR",3,9,8.13674831719171,43,2,144,13,4,0.746143123780735,1
0,"AM","QHA",3,9,3.47451418075722,46,2,130,16,6,0.365096276898582,1
1,"AM","GLI",4,6,4.54893999692565,54,1,95,22,6,0.356201797855313,3
1,"SB","ADC",3,6,7.08159053294292,28,2,133,11,6,0.578670775879624,3
0,"SB","POR",3,9,5.02843401918285,56,2,115,13,6,0.455445187341086,2
0,"WM","ZEF",3,14,5.68066225802455,36,2,160,16,4,0.59469454352524,2
0,"AM","GHL",3,14,3.14605999173747,39,2,161,16,5,0.389853784806948,1
1,"AM","HDO",4,11,5.84438952900516,55,1,108,16,4,0.610311376316256,2
1,"SB","NAP",3,9,7.25519227985453,27,2,140,12,5,0.633678043476716,2
0,"AM","POR",3,10,5.2190282040614,38,2,140,22,5,0.433982243921309,2
0,"IB","QHA",2,10,4.03289762928225,56,2,115,19,6,0.215369780256881,1
1,"AM","GLI",3,9,4.73619817254543,28,1,106,13,6,0.408577909747771,1
0,"SB","ABD",3,11,5.46794478121793,62,2,104,10,7,0.508342973224931,2
1,"WM","ZEF",3,11,5.26187696685365,42,1,136,13,5,0.67916407987194,1
1,"AM","ZEF",4,10,6.25832807272813,57,2,93,18,5,0.601071380681517,1
0,"SB","ZEF",1,15,6.732204018803,45,2,137,20,6,0.687923381762145,1
1,"AM","QHA",3,10,6.77386717972741,24,2,101,7,5,0.518880292198551,3
0,"WM","ZEF",3,12,6.93414207555673,55,2,185,8,4,0.754700265317676,2
1,"SB","NAP",3,11,4.92203851237155,40,1,46,12,6,0.326567814110685,2
1,"AM","QHA",3,7,6.49810395261006,71,1,63,14,6,0.458013666309303,3
0,"SB","POR",3,8,5.08631112377524,64,2,82,10,7,0.426231706612479,2
1,"SB","ZEF",4,10,7.78937065456873,43,1,133,9,3,0.629426429297995,1
0,"WM","GHL",3,17,4.04907202356281,36,2,180,15,4,0.474954930940046,1
1,"SB","QHA",2,11,6.98196910362047,69,1,95,14,5,0.684592679476755,1
1,"IB","NAP",3,10,6.7005432208097,54,1,112,17,4,0.550926609054777,3
1,"WM","ADC",4,11,6.54270107744239,45,0,128,17,3,0.77192074700159,3
1,"WM","NAP",4,15,3.28439171535584,63,1,166,21,3,0.439290412596515,2
1,"IB","GLI",4,9,6.17342380448232,47,2,132,15,4,0.378152219172243,2
1,"SB","NAP",4,14,4.13577509558172,40,1,125,17,4,0.471137914108627,2
0,"IB","NAP",3,6,6.57878144308341,29,2,142,20,5,0.477241879034464,1
1,"WM","GLI",4,11,7.07670396263719,25,1,128,17,2,0.627654530315847,1
1,"WM","POR",3,7,5.73136595619921,47,1,91,17,6,0.451189168526598,1
1,"WM","POR",5,12,5.91184920734904,26,1,150,10,1,0.482657503194012,3
0,"SB","POR",1,13,7.05126008646853,38,3,114,16,7,0.542558238641525,2
1,"WM","AML",3,8,8.52059630103798,37,2,71,15,6,0.664110238318164,1
0,"IB","GHL",1,13,5.59298018916222,41,2,147,19,5,0.580319980969888,2
1,"WM","GLI",2,11,6.00327840825884,21,2,62,20,6,0.366771088391471,1
1,"WM","NAP",4,8,6.75630933030769,29,2,37,14,7,0.449284944648369,1
1,"WM","GLI",2,10,6.14859118078483,55,1,89,14,5,0.545657005850358,1
1,"SB","GHL",3,9,6.59876755592572,31,1,127,15,4,0.729378468878358,3
1,"IB","ZEF",3,13,6.4885432624248,49,1,79,11,4,0.594487965428019,3
0,"IB","GLI",3,3,5.70278808473579,26,1,152,20,6,0.517120673181573,1
1,"IB","QHA",4,10,5.51300021807479,50,1,103,23,5,0.506032782522977,3
0,"SB","ADC",2,14,6.30599256769823,39,2,153,22,5,0.694820725114877,2
1,"AM","ABD",4,11,4.52816353347957,54,1,148,9,2,0.272464859152477,2
1,"AM","POR",4,12,5.14908523714184,55,2,98,9,4,0.383992926476052,2
0,"SB","HDO",3,11,4.62795440598369,46,2,114,13,5,0.247828224332059,3
1,"IB","GLI",4,7,6.34135708250113,48,1,108,17,3,0.440874114248904,1
1,"IB","POR",4,9,7.51051922040185,43,1,65,13,4,0.54918450765552,3
0,"WM","ABD",4,16,2.01683072484551,39,1,250,20,1,0.323745156080243,1
1,"AM","ZEF",3,9,5.10780335430605,43,2,144,23,6,0.416981238299847,2
0,"WM","GHL",2,15,4.85504378390507,58,2,92,14,6,0.45106809609525,3
1,"SB","HDO",3,10,5.29307970654367,35,1,87,11,5,0.555243117446546,3
1,"IB","ZEF",3,10,5.55951661442299,52,1,86,13,6,0.532596154002266,3
0,"AM","ZEF",4,11,4.5300040212706,30,1,181,14,4,0.51978497802356,2
1,"SB","ZEF",3,16,4.95131717705137,41,1,146,13,3,0.685687847921321,3
1,"WM","GHL",3,9,6.32533283212626,45,1,61,14,6,0.570656633197424,2
1,"AM","POR",4,11,6.7658250022275,25,1,128,11,3,0.655833703006504,2
0,"IB","ABD",4,12,3.13012655570759,24,2,245,13,4,0.564380108881872,1
1,"AM","NAP",3,8,6.68604620244926,37,1,109,16,4,0.508267082223004,1
1,"WM","QHA",2,10,7.07207892263246,24,1,52,9,5,0.605232598228843,2
1,"SB","ZEF",5,11,7.06539097599899,45,1,55,13,4,0.459684470354254,2
1,"IB","ZEF",3,8,6.23301069774364,36,1,103,14,5,0.535541946277451,2
1,"WM","ZEF",3,12,6.47290953385096,40,1,100,16,4,0.584345655811677,1
1,"WM","AML",3,10,6.83070043695195,53,2,129,9,5,0.631182413772831,3
1,"WM","GLI",4,10,3.19690488358265,52,1,126,21,4,0.32806888919766,3
0,"IB","ZEF",4,5,5.54170048750257,46,1,159,10,4,0.509434320529796,2
1,"IB","POR",3,13,7.58650148682768,40,2,65,14,5,0.60347887088828,2
1,"WM","AML",3,11,4.53032296623478,45,1,81,19,5,0.42217471121798,1
0,"IB","ADC",2,11,6.38960955235213,43,2,132,22,6,0.472232136261908,3
0,"AM","ABD",3,13,4.97299781643995,41,2,159,11,5,0.537007932476799,2
0,"AM","AML",2,9,6.18016203111662,47,2,125,9,7,0.467404015616664,3
0,"IB","GHL",2,11,6.28064077411451,54,2,139,21,5,0.46854396821181,1
1,"SB","ZEF",2,7,6.61338413490733,41,1,106,7,6,0.603405582824822,3
1,"AM","GHL",3,9,4.70574473113069,38,1,104,22,5,0.378058046003293,1
1,"IB","AML",3,14,5.50984936751465,44,1,125,14,3,0.639718298264626,2
1,"AM","GHL",3,10,5.24872579370444,38,1,108,19,5,0.452763145350986,1
1,"AM","NAP",3,11,8.0971366628483,34,1,130,13,3,0.74350890746761,2
1,"IB","GLI",4,8,6.0303026085401,41,2,161,11,4,0.32178316752229,1
1,"AM","AML",3,11,6.38191189695062,40,1,48,16,4,0.521986493779931,1
1,"IB","ZEF",2,8,6.08624896053224,28,1,94,10,6,0.542507037018063,2
1,"SB","ADC",3,10,4.34551690244967,33,1,118,19,5,0.395371133101663,3
0,"IB","GHL",3,11,5.45536499529318,42,2,133,10,5,0.520818071344254,2
1,"WM","NAP",3,14,5.70622770633038,62,1,117,11,3,0.641678210682407,3
1,"AM","HDO",4,8,3.72163458652603,51,1,73,25,6,0.192063325542808,3
1,"WM","POR",3,10,7.6079165883871,42,1,134,13,4,0.722948286515681,1
1,"SB","ZEF",3,14,7.30616924466636,31,1,71,12,3,0.574009786787573,2
1,"IB","GLI",3,10,6.4752387052752,39,1,83,18,4,0.534161293227728,2
1,"AM","HDO",4,13,5.51351863570477,62,2,152,19,5,0.694158101779584,2
1,"WM","ABD",3,14,5.35662501919073,47,1,108,6,4,0.660252026097399,2
0,"AM","NAP",2,10,4.85427725773424,47,2,142,12,6,0.386088529177722,1
1,"WM","AML",3,14,6.18488998695192,31,1,122,19,4,0.641008458498986,2
1,"AM","POR",3,8,4.95023620539798,43,1,71,25,6,0.286098299390667,2
1,"AM","POR",3,9,6.77514633454116,30,1,75,14,5,0.545410716689863,1
1,"SB","GHL",4,9,6.01948047074544,43,1,84,14,5,0.512777211687047,2
0,"WM","NAP",3,6,6.8549081532881,37,1,104,8,6,0.59200914525659,1
1,"IB","QHA",4,9,1.76054484196948,39,1,180,24,5,0.264301752402185,2
1,"WM","NAP",3,12,5.53818430009674,24,1,80,13,5,0.563989833663063,1
0,"SB","HDO",3,12,1.77421420411387,54,2,198,18,5,0.286499311490718,1
1,"WM","GHL",3,12,6.90776965810736,31,1,91,14,5,0.686251935514806,1
1,"WM","GLI",3,11,5.0072592805991,43,1,112,16,5,0.531769556183672,3
1,"AM","ADC",4,9,7.27150269298784,33,1,115,16,3,0.512357866555493,3
0,"WM","ZEF",2,11,5.26920038244117,59,2,127,20,6,0.529235358618839,2
0,"SB","GHL",3,10,3.06010978804663,59,1,176,13,5,0.420433265301022,1
1,"WM","ZEF",3,11,7.40425009621763,50,2,138,11,5,0.723777533465758,1
1,"IB","ABD",4,9,6.89357140080167,50,1,126,15,4,0.545109925596413,3
1,"SB","NAP",4,9,4.43431618775219,52,1,100,19,6,0.421447629961155,3
0,"AM","AML",3,11,6.66635701726154,55,2,127,25,5,0.483156504030668,1
